text,audio,category
let bygones be bygones period hey comma charlie exclamationpoint,"{'array': array([ 0.00045776,  0.00045776,  0.00082397, ..., -0.00042725,
       -0.00036621, -0.00033569]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000862.wav', 'sampling_rate': 16000}",28
goodbye comma feet exclamationpoint,"{'array': array([1.83105469e-04, 1.95312500e-03, 1.80053711e-03, ...,
       9.15527344e-05, 9.15527344e-05, 0.00000000e+00]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000134.wav', 'sampling_rate': 16000}",28
they were but isolated accidents comma spread over a large number of years by the memory of the villagers comma,"{'array': array([3.96728516e-04, 2.74658203e-04, 4.57763672e-04, ...,
       8.85009766e-04, 3.66210938e-04, 6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000654.wav', 'sampling_rate': 16000}",28
the warm whisper of wind in trees period,"{'array': array([-0.00030518, -0.00134277, -0.00061035, ..., -0.00131226,
       -0.00198364, -0.00164795]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000299.wav', 'sampling_rate': 16000}",28
and how funny it'll seem comma,"{'array': array([ 0.00039673,  0.00054932,  0.00045776, ...,  0.00283813,
        0.00131226, -0.00100708]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000142.wav', 'sampling_rate': 16000}",28
funny hunh dad questionmark,"{'array': array([8.54492188e-04, 8.23974609e-04, 8.23974609e-04, ...,
       9.15527344e-05, 9.15527344e-05, 1.22070312e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000282.wav', 'sampling_rate': 16000}",28
let's get out of here i said period,"{'array': array([0.00158691, 0.00164795, 0.00167847, ..., 0.00091553, 0.00079346,
       0.00064087]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000259.wav', 'sampling_rate': 16000}",28
and alice called out as loud as she could if you do comma i'll set dinah at you exclamationpoint,"{'array': array([ 7.01904297e-04,  4.27246094e-04, -1.83105469e-04, ...,
       -3.05175781e-05, -1.22070312e-04, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000545.wav', 'sampling_rate': 16000}",28
bottledup brutally repressed comma,"{'array': array([-0.00167847, -0.00164795, -0.00167847, ..., -0.00485229,
       -0.00830078, -0.006073  ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000132.wav', 'sampling_rate': 16000}",28
by this time they had reached the inn where wentworth had put up comma and he told the agent that he would prove that it was all rubbish about the haunting comma by staying a night or two in the manor himself period,"{'array': array([-0.00057983, -0.00027466, -0.00033569, ...,  0.00146484,
       -0.00012207, -0.00018311]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000652.wav', 'sampling_rate': 16000}",28
the awful jolt comma which must have ended all consciousness comma and all capacity for eyes to see what followed period,"{'array': array([ 0.00241089,  0.0005188 , -0.00143433, ...,  0.        ,
        0.        ,  0.        ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000229.wav', 'sampling_rate': 16000}",28
he did so comma and in the morning his wife and child were found strangled in the bed comma,"{'array': array([0.00097656, 0.00094604, 0.00094604, ..., 0.00027466, 0.00045776,
       0.00057983]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000517.wav', 'sampling_rate': 16000}",28
it was several hundred miles long comma and half as thick period,"{'array': array([ 3.96728516e-04, -1.22070312e-04, -9.15527344e-05, ...,
        1.34277344e-03,  1.31225586e-03,  1.34277344e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000189.wav', 'sampling_rate': 16000}",28
those shall see comma to whom no report about him has hitherto come comma,"{'array': array([ 0.00427246,  0.00424194,  0.00411987, ..., -0.00994873,
       -0.00604248, -0.00839233]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000688_S0000202.wav', 'sampling_rate': 16000}",28
and somehow it seems safer if there's two comma sir,"{'array': array([ 1.06811523e-03,  6.40869141e-04,  9.15527344e-05, ...,
       -3.96728516e-04, -3.66210938e-04, -3.96728516e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000169.wav', 'sampling_rate': 16000}",28
john endlich's vast sigh of relief was slightly tainted by the idea that to call on a policing power for protection was a little bit on the timid side period,"{'array': array([ 0.00000000e+00,  3.05175781e-05,  3.05175781e-05, ...,
       -1.19018555e-03, -1.12915039e-03, -1.12915039e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000688.wav', 'sampling_rate': 16000}",28
i wouldn't be in bill's place for a good deal the fireplace is a pretty tight one comma but i think i can kick a little exclamationpoint,"{'array': array([ 2.44140625e-04,  2.13623047e-04,  1.52587891e-04, ...,
        0.00000000e+00, -3.05175781e-05, -3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000531.wav', 'sampling_rate': 16000}",28
i unmade the pentacle comma for it must be made afresh and around the one to be protected period,"{'array': array([0.00033569, 0.00033569, 0.00033569, ..., 0.00042725, 0.00039673,
       0.00030518]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000536.wav', 'sampling_rate': 16000}",28
but he knew hopelessly that things weren't quite that simple comma either period,"{'array': array([-0.00027466, -0.00030518, -0.00030518, ...,  0.00131226,
        0.00134277,  0.00125122]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000619.wav', 'sampling_rate': 16000}",28
he went over to the bed coverings comma and was going to pick them up comma as comma doubtless comma he had done every day these twenty years back but i stopped him period,"{'array': array([ 0.0010376 ,  0.0010376 ,  0.00106812, ..., -0.00152588,
       -0.00149536, -0.00149536]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000188.wav', 'sampling_rate': 16000}",28
to make certain reassuring sounds possible around him period,"{'array': array([ 0.00149536, -0.00198364, -0.00384521, ..., -0.00231934,
       -0.00241089, -0.00250244]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000647.wav', 'sampling_rate': 16000}",28
somebody yelled period,"{'array': array([0.00256348, 0.00262451, 0.00265503, ..., 0.00048828, 0.00057983,
       0.00064087]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001121.wav', 'sampling_rate': 16000}",28
later comma he had of course seen it from space period,"{'array': array([ 0.00079346,  0.00091553,  0.00149536, ..., -0.00076294,
       -0.00073242, -0.00073242]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000185.wav', 'sampling_rate': 16000}",28
and making quite a commotion in the pool as it went period,"{'array': array([-9.15527344e-05, -3.05175781e-05,  5.79833984e-04, ...,
       -3.05175781e-05, -6.10351562e-05, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000283.wav', 'sampling_rate': 16000}",28
and the duck quacked a comfortable laugh to itself period,"{'array': array([-3.35693359e-04, -3.35693359e-04, -3.35693359e-04, ...,
       -9.15527344e-05,  0.00000000e+00,  3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000333.wav', 'sampling_rate': 16000}",28
i'll soon make you dry enough exclamationpoint,"{'array': array([-2.62451172e-03, -2.80761719e-03, -3.87573242e-03, ...,
       -3.05175781e-05, -3.05175781e-05,  9.15527344e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000309.wav', 'sampling_rate': 16000}",28
but he was wishing desperately that he could win period,"{'array': array([0.0020752 , 0.00149536, 0.00167847, ..., 0.00158691, 0.00164795,
       0.00164795]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000617.wav', 'sampling_rate': 16000}",28
well exclamationpoint that'll be a queer thing comma to be sure exclamationpoint,"{'array': array([ 1.86157227e-03,  1.67846680e-03, -6.10351562e-05, ...,
       -6.10351562e-05, -3.05175781e-05, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000233.wav', 'sampling_rate': 16000}",28
the little magic bottle had now had its full effect comma,"{'array': array([-0.00131226, -0.00238037, -0.00219727, ...,  0.00201416,
        0.00241089,  0.00106812]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000462.wav', 'sampling_rate': 16000}",28
the next instant the thing made one swift comma vicious dart at me comma from out of the shadows period,"{'array': array([ 0.0010376 ,  0.00100708,  0.00097656, ..., -0.00146484,
       -0.00057983, -0.00076294]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000447.wav', 'sampling_rate': 16000}",28
and when he came comma i found that he wished me to investigate and see whether i could not clear up a longstanding and well too well authenticated case of what he termed haunting period,"{'array': array([ 0.00045776,  0.00039673,  0.00027466, ..., -0.0005188 ,
       -0.00057983, -0.00054932]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000024.wav', 'sampling_rate': 16000}",28
but i merely got my camera and flashlight from my bedroom comma and hurried back to the grey room period,"{'array': array([-0.00131226, -0.00128174, -0.00134277, ...,  0.00033569,
        0.00024414,  0.00012207]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000273.wav', 'sampling_rate': 16000}",28
rose's words were now like dim echoes of his conscience comma,"{'array': array([-3.05175781e-05, -3.05175781e-05, -3.05175781e-05, ...,
       -7.93457031e-04, -8.23974609e-04, -8.85009766e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000020.wav', 'sampling_rate': 16000}",28
said the mock turtle comma,"{'array': array([ 0.00100708,  0.00033569,  0.00012207, ..., -0.00018311,
       -0.00036621, -0.00012207]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000785.wav', 'sampling_rate': 16000}",28
i'll get you comma alf neely exclamationpoint,"{'array': array([1.22070312e-04, 3.05175781e-05, 0.00000000e+00, ...,
       2.13623047e-04, 2.44140625e-04, 1.83105469e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000096.wav', 'sampling_rate': 16000}",28
just as i was beginning to undress comma an idea came to me comma,"{'array': array([0.00021362, 0.00024414, 0.00027466, ..., 0.00085449, 0.00082397,
       0.00054932]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000128.wav', 'sampling_rate': 16000}",28
for john endlich comma having been comma on occasion comma mildly kindred to such men comma was well able to understand that nature period,"{'array': array([ 0.00033569,  0.00076294,  0.00012207, ..., -0.00161743,
        0.00634766,  0.00997925]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000380.wav', 'sampling_rate': 16000}",28
his fists tightened on both his rifle and pistol period,"{'array': array([-0.00109863, -0.00109863, -0.00106812, ...,  0.00204468,
        0.00201416,  0.00192261]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000418.wav', 'sampling_rate': 16000}",28
i switched off the current from the pentacle comma which i had left on in my hurry also comma i removed the body of the cat period,"{'array': array([0.00076294, 0.00057983, 0.00024414, ..., 0.00100708, 0.00112915,
       0.00125122]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000499.wav', 'sampling_rate': 16000}",28
who sat listening with bright eager eyes to a tale that was being told comma,"{'array': array([ 0.00000000e+00, -3.05175781e-05, -3.05175781e-05, ...,
        5.79833984e-04,  4.57763672e-04,  2.74658203e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000867.wav', 'sampling_rate': 16000}",28
and very soon had to kneel down in another minute there was not room even for this comma,"{'array': array([-1.19018555e-03,  5.79833984e-04, -7.32421875e-04, ...,
        2.74658203e-04,  6.10351562e-05, -1.83105469e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000455.wav', 'sampling_rate': 16000}",28
no not long period,"{'array': array([ 3.05175781e-05,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00,  0.00000000e+00, -3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000569.wav', 'sampling_rate': 16000}",28
in endlich was the savage energy of despair period,"{'array': array([-0.00067139, -0.00048828, -0.00024414, ..., -0.00137329,
       -0.00131226, -0.00137329]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000501.wav', 'sampling_rate': 16000}",28
and then dropped the nosegay and the white kid gloves comma,"{'array': array([-0.00030518, -0.00027466, -0.00027466, ...,  0.00592041,
        0.00488281,  0.00097656]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000172.wav', 'sampling_rate': 16000}",28
